work_id,state,constituency,honble_members_of_parliament,work_category,work_description,work_status,status_category,anomaly_score,anomaly_label,anomaly_severity,anomaly_category,triggered_rules,explanation,key_metrics,statistical_score,rule_score,if_score,sanction_amount,total_spent,cost_overrun_ratio,amount_disbursed,sanction_delay_days,completion_duration_days,recommended_date,sanction_date,completion_date,vendor_hhi,vendor_count,payment_count,max_vendor_share,single_vendor_flag,missing_image_flag,payment_still_pending,near_threshold_count,near_threshold_ratio,advance_payment_ratio,amount_vs_category_median,duration_vs_category_median
WS/MP18031/2025-2026/143463,Bihar,AURANGABAD_BR,ABHAY KUMAR SINHA,Normal/Others,purchase of books for school library five lacs each school library,Physical Inspection,Completed,0.4200264224501743,True,medium,financial,"R04,R07","This ₹498,748 work was completed in only 0 days, which is suspiciously fast for a project of this budget. 1 out of 1.0 payments (100%) fall just below statutory thresholds, suggesting potential contract splitting.","Sanction: ₹498,748; Disbursed: ₹498,748; Cost ratio: 1.00; Sanction delay: 191d; Vendor HHI: 1.00",0.16584955570777096,0.8250000000000001,0.138754381494947,498748.0,498748.0,1.0,498748.0,191,0.0,2024-09-25,2025-04-04,2025-04-04,1.0,1.0,1.0,1.0,True,False,False,1.0,1.0,1.0,1.6624933333333334,0.0
WS/MP18031/2025-2026/143460,Bihar,AURANGABAD_BR,ABHAY KUMAR SINHA,Normal/Others,purchase of books for school library five lacs each school library,Physical Inspection,Completed,0.4200264224501743,True,medium,financial,"R04,R07","This ₹498,748 work was completed in only 0 days, which is suspiciously fast for a project of this budget. 1 out of 1.0 payments (100%) fall just below statutory thresholds, suggesting potential contract splitting.","Sanction: ₹498,748; Disbursed: ₹498,748; Cost ratio: 1.00; Sanction delay: 191d; Vendor HHI: 1.00",0.16584955570777096,0.8250000000000001,0.138754381494947,498748.0,498748.0,1.0,498748.0,191,0.0,2024-09-25,2025-04-04,2025-04-04,1.0,1.0,1.0,1.0,True,False,False,1.0,1.0,1.0,1.6624933333333334,0.0
WS/MP18031/2025-2026/143464,Bihar,AURANGABAD_BR,ABHAY KUMAR SINHA,Normal/Others,purchase of books for school library five lacs each school library,Physical Inspection,Completed,0.4200264224501743,True,medium,financial,"R04,R07","This ₹498,748 work was completed in only 0 days, which is suspiciously fast for a project of this budget. 1 out of 1.0 payments (100%) fall just below statutory thresholds, suggesting potential contract splitting.","Sanction: ₹498,748; Disbursed: ₹498,748; Cost ratio: 1.00; Sanction delay: 191d; Vendor HHI: 1.00",0.16584955570777096,0.8250000000000001,0.138754381494947,498748.0,498748.0,1.0,498748.0,191,0.0,2024-09-25,2025-04-04,2025-04-04,1.0,1.0,1.0,1.0,True,False,False,1.0,1.0,1.0,1.6624933333333334,0.0
WS/MP423/2024-2025/138922,West Bengal,DIAMOND HARBOUR,Shri Abhishek Banerjee,Repair and Renovation,Renovation of Two Storied Budge Budge Public Library Hall,Work partially Completed,Ongoing,0.4199546459283832,True,medium,vendor,R09,"All ₹1,276,614 of expenditure was directed to a single vendor for this large project, raising concentration risk.","Sanction: ₹1,500,000; Disbursed: ₹1,276,614; Cost ratio: 0.85; Sanction delay: 111d; Vendor HHI: 1.00",0.5773561880104181,0.5,0.2160445683593677,1500000.0,1276614.0,0.851076,,111,,2024-09-04,2024-12-24,,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,3.0100837806652283,
WS/MP18339/2024-2025/141958,Uttar Pradesh,KAISERGANJ,KARAN BHUSHAN SINGH,Normal/Others,Sr.No. 03 Interlocking work of 300 meters length from Khatranpurwa pucca road to Karanpur border.,Work partially Completed,Ongoing,0.41988084189144115,True,medium,vendor,R09,"All ₹1,564,545 of expenditure was directed to a single vendor for this large project, raising concentration risk.","Sanction: ₹1,567,000; Disbursed: ₹1,564,545; Cost ratio: 1.00; Sanction delay: 61d; Vendor HHI: 1.00",0.5808575784055742,0.5,0.21333270654299297,1567000.0,1564545.0,0.9984333120612635,,61,,2024-09-20,2024-11-20,,1.0,1.0,2.0,1.0,True,False,False,0.0,0.0,0.6002805927601954,5.223333333333334,
WS/MP664/2025-2026/146362,Maharashtra,MUMBAI SOUTH,Arvind Ganpat Sawant,Normal/Others,vishwakamal navratri utsav mandal senapati bapat marg worli community hall,Physical Inspection,Completed,0.4196726268984433,True,medium,vendor,"R04,R09","This ₹1,093,255 work was completed in only 0 days, which is suspiciously fast for a project of this budget. All ₹1,093,255 of expenditure was directed to a single vendor for this large project, raising concentration risk.","Sanction: ₹1,093,255; Disbursed: ₹1,093,255; Cost ratio: 1.00; Sanction delay: 344d; Vendor HHI: 1.00",0.25747609148834394,0.6875,0.22943886864673513,1093255.0,1093255.0,1.0,1093255.0,344,0.0,2024-10-08,2025-09-17,2025-09-17,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,3.6441833333333333,0.0
WS/MP664/2025-2026/146327,Maharashtra,MUMBAI SOUTH,Arvind Ganpat Sawant,Normal/Others,navkranti seva sangh t.j road sewri community hall,Physical Inspection,Completed,0.4196726268984433,True,medium,vendor,"R04,R09","This ₹1,094,240 work was completed in only 0 days, which is suspiciously fast for a project of this budget. All ₹1,094,240 of expenditure was directed to a single vendor for this large project, raising concentration risk.","Sanction: ₹1,094,240; Disbursed: ₹1,094,240; Cost ratio: 1.00; Sanction delay: 344d; Vendor HHI: 1.00",0.25747609148834394,0.6875,0.22943886864673513,1094240.0,1094240.0,1.0,1094240.0,344,0.0,2024-10-08,2025-09-17,2025-09-17,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,3.647466666666667,0.0
WS/MP498/2024-2025/133447,West Bengal,BALURGHAT,Dr Sukanta Majumdar,Normal/Others,Phage 2: Concrete R.C.C. bridge,Physical Inspection,Completed,0.41960187855489217,True,medium,vendor,R09,"All ₹1,602,957 of expenditure was directed to a single vendor for this large project, raising concentration risk.","Sanction: ₹1,602,957; Disbursed: ₹1,602,957; Cost ratio: 1.00; Sanction delay: 25d; Duration: 719d",0.3730864099304869,0.5,0.36094364592077277,1602957.0,1602957.0,1.0,1602957.0,25,719.0,2024-07-13,2024-08-07,2026-07-27,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,5.34319,3.1535087719298245
WS/MP681/2024-2025/144067,Maharashtra,PARBHANI,Sanjay Haribhau Jadhav,Normal/Others,"construction of cc road wakadi, tal.Mantha.",Vendor Identification,Ongoing,0.4194351148088997,True,medium,financial,R07,"1 out of 1.0 payments (100%) fall just below statutory thresholds, suggesting potential contract splitting.","Sanction: ₹500,000; Disbursed: ₹494,879; Cost ratio: 0.99; Sanction delay: 96d; Vendor HHI: 1.00",0.428596237413509,0.75,0.035103015587206965,500000.0,494879.0,0.989758,,96,,2024-10-03,2025-01-07,,1.0,1.0,1.0,1.0,True,False,False,1.0,1.0,1.0,1.6666666666666667,
WS/MP18133/2025-2026/148507,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,Normal/Others,Construction of community hall adjacent to Balsiddha Mandir,Physical Inspection,Completed,0.4192796573895746,True,medium,vendor,"R05,R09","Completed work worth ₹1,489,610 has no verification photograph attached, which is a compliance gap. All ₹1,489,610 of expenditure was directed to a single vendor for this large project, raising concentration risk.","Sanction: ₹1,500,000; Disbursed: ₹1,489,610; Cost ratio: 0.99; Sanction delay: 110d; Duration: 328d",0.5773561880103998,0.55,0.15697317253421317,1500000.0,1489610.0,0.9930733333333334,1489610.0,110,328.0,2025-01-02,2025-04-22,2026-03-16,1.0,1.0,1.0,1.0,True,True,False,0.0,0.0,1.0,5.0,1.4385964912280702
WS/MP494/2024-2025/137153,Uttar Pradesh,AGRA(SC),Prof SP Singh Baghel,Normal/Others,CC ROAD IN NAUPURA WARD 59 FROM GURU PRASAD HOUSE TO KHEM CHAND HOUSE AND BAKIL HOUSE TO OM SHANTI ASHRAM,Physical Inspection,Completed,0.41913569426798714,True,medium,vendor,R09,"All ₹2,247,147 of expenditure was directed to a single vendor for this large project, raising concentration risk.","Sanction: ₹2,247,147; Disbursed: ₹2,247,147; Cost ratio: 1.00; Sanction delay: 32d; Duration: 209d",0.5881446454680918,0.5,0.20599866543132617,2247147.0,2247147.0,1.0,2247147.0,32,209.0,2024-08-27,2024-09-28,2025-04-25,1.0,1.0,2.0,1.0,True,False,False,0.0,0.0,0.7503701359991135,7.49049,0.9166666666666666
WS/MP313/2025-2026/138689,Arunachal Pradesh,ARUNACHAL EAST,Shri Tapir Gao,Normal/Others,C/o Protection wall near ITBP camp at Etalin in Dibang Valley District,Physical Inspection,Completed,0.4190327216537367,True,medium,vendor,"R04,R05,R09","This ₹1,200,000 work was completed in only 1 days, which is suspiciously fast for a project of this budget. Completed work worth ₹1,200,000 has no verification photograph attached, which is a compliance gap. All ₹1,200,000 of expenditure was directed to a single vendor for this large project, raising concentration risk.","Sanction: ₹1,200,000; Disbursed: ₹1,200,000; Cost ratio: 1.00; Sanction delay: 310d; Duration: 1d",0.2408477024229275,0.7000000000000001,0.22520227442287089,1200000.0,1200000.0,1.0,1200000.0,310,1.0,2024-09-14,2025-07-21,2025-07-22,1.0,1.0,1.0,1.0,True,True,False,0.0,0.0,1.0,4.0,0.0043859649122807015
WS/MP18307/2025-2026/143602,Maharashtra,MUMBAI NORTH,Piyush Vedprakash Goyal,Normal/Others,Ward 47 -  Beautification work at Swatantrata Veer Savarkar Chowk Malad (West),Sanction,To Be Implemented,0.4188945799715018,True,medium,temporal,R03,"Sanction was delayed by 546 days after recommendation, far exceeding the typical processing time.","Sanction: ₹2,000,000; Sanction delay: 546d; Vendor HHI: 1.00",0.523586729025626,0.5,0.25142256490027237,2000000.0,,,,546,,2024-09-25,2026-03-25,,1.0,,,1.0,False,False,False,,,,6.666666666666667,
WS/MP18307/2025-2026/143609,Maharashtra,MUMBAI NORTH,Piyush Vedprakash Goyal,Normal/Others,"Ward 45- Construction of Toilet at Om Sai Welfare (Buddhanagar) Kaccha Road, Malvani Malad (West)",Sanction,To Be Implemented,0.4188945799715018,True,medium,temporal,R03,"Sanction was delayed by 546 days after recommendation, far exceeding the typical processing time.","Sanction: ₹2,000,000; Sanction delay: 546d; Vendor HHI: 1.00",0.523586729025626,0.5,0.25142256490027237,2000000.0,,,,546,,2024-09-25,2026-03-25,,1.0,,,1.0,False,False,False,,,,6.666666666666667,
WS/MP18307/2025-2026/143601,Maharashtra,MUMBAI NORTH,Piyush Vedprakash Goyal,Normal/Others,Ward 47 - Beautification of divider at Mith Chowk to Chincholi Bunder Chowk Link Road Malad West,Sanction,To Be Implemented,0.4188945799715018,True,medium,temporal,R03,"Sanction was delayed by 546 days after recommendation, far exceeding the typical processing time.","Sanction: ₹2,000,000; Sanction delay: 546d; Vendor HHI: 1.00",0.523586729025626,0.5,0.25142256490027237,2000000.0,,,,546,,2024-09-25,2026-03-25,,1.0,,,1.0,False,False,False,,,,6.666666666666667,
WS/MP18152/2024-2025/137615,Punjab,FARIDKOT(SC),SARABJEET SINGH KHALSA,Normal/Others,Construction of SC Dharamshala,Physical Inspection,Completed,0.4187289957504678,True,medium,statistical,,This work shows unusual patterns across multiple financial and operational metrics compared to similar works.,"Sanction: ₹500,000; Disbursed: ₹500,000; Cost ratio: 1.00; Sanction delay: 103d; Duration: 480d",0.42901723793732316,0.0,0.8899276750461057,500000.0,500000.0,1.0,500000.0,103,480.0,2024-08-29,2024-12-10,2026-04-04,0.26531130796,8.0,13.0,0.39234,False,False,False,0.0,0.0,0.12,1.6666666666666667,2.1052631578947367
WS/MP18138/2024-2025/143329,Mizoram,MIZORAM (ST),RICHARD VANLALHMANGAIHA,Normal/Others,Construction of Futsal Ground at Thingdawl,Physical Inspection,Completed,0.418666251740374,True,medium,vendor,R09,"All ₹1,500,000 of expenditure was directed to a single vendor for this large project, raising concentration risk.","Sanction: ₹1,500,000; Disbursed: ₹1,500,000; Cost ratio: 1.00; Sanction delay: 113d; Duration: 282d",0.3364960640871798,0.5,0.3844063877673688,1500000.0,1500000.0,1.0,1500000.0,113,282.0,2024-09-24,2025-01-15,2025-10-24,1.0,1.0,3.0,1.0,True,False,False,0.0,0.0,0.7,5.0,1.236842105263158
WS/MP18155/2024-2025/141713,Punjab,HOSHIARPUR(SC),DR. RAJ KUMAR CHABBEWAL,Normal/Others,Construction of Phirni,Physical Inspection,Completed,0.4186376622610572,True,medium,statistical,,This work shows unusual patterns across multiple financial and operational metrics compared to similar works.,"Sanction: ₹300,000; Disbursed: ₹300,000; Cost ratio: 1.00; Sanction delay: 4d; Duration: 413d",0.42127430557464723,0.0,0.8951973881925583,300000.0,300000.0,1.0,300000.0,4,413.0,2024-09-19,2024-09-23,2025-11-10,0.317536,4.0,13.0,0.464,False,False,False,0.0,0.0,0.095,1.0,1.8114035087719298
WS/MP745/2025-2026/138591,Tamil Nadu,TIRUPPUR,K Subbarayan,Normal/Others,Providing Highmass light at ward no.25 near Solipalayam Bus stop - Tiruppur corporation,Physical Inspection,Completed,0.4185421453181281,True,medium,temporal,R04,"This ₹535,393 work was completed in only 2 days, which is suspiciously fast for a project of this budget.","Sanction: ₹535,393; Disbursed: ₹535,393; Cost ratio: 1.00; Sanction delay: 303d; Duration: 2d",0.23067114588461266,0.75,0.17392673956278537,535393.0,535393.0,1.0,535393.0,303,2.0,2024-09-03,2025-07-03,2025-07-05,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.7846433333333334,0.008771929824561403
WS/MP18250/2024-2025/139002,West Bengal,BASIRHAT,SK NURUL ISLAM,Normal/Others,Installation of 5 nos. Arsenic Free Water Tank at different places under Hasnabad Block (SL.No. 1 to 5),Physical Inspection,Completed,0.41846718163542873,True,medium,vendor,R09,"All ₹1,749,119 of expenditure was directed to a single vendor for this large project, raising concentration risk.","Sanction: ₹1,750,000; Disbursed: ₹1,749,119; Cost ratio: 1.00; Sanction delay: 146d; Duration: 575d",0.42621717512135926,0.5,0.3197511081573968,1750000.0,1749119.0,0.9994965714285714,1749119.0,146,575.0,2024-09-05,2025-01-29,2026-08-27,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,5.833333333333333,2.5219298245614037
WS/MP370/2024-2025/145536,Odisha,SUNDARGARH (ST),Shri Jual Oram,Normal/Others,Const. of CC Building at Kadambahal Playground,Work Completed,Completed,0.4183650067520765,True,medium,statistical,,This work shows unusual patterns across multiple financial and operational metrics compared to similar works.,"Sanction: ₹700,000; Disbursed: ₹689,562; Cost ratio: 0.99; Sanction delay: 55d; Duration: 480d",0.5437071459410274,0.0,0.8069663436194847,700000.0,689562.0,0.9850885714285714,689562.0,55,480.0,2024-10-04,2024-11-28,2026-03-23,0.5597331442265301,7.0,10.0,0.6986492875187438,False,False,False,1.0,0.1,0.005541198615933013,2.3333333333333335,2.1052631578947367
WS/MP18220/2024-2025/147842,Uttar Pradesh,HATHRAS (SC),ANOOP PRADHAN BALMIKI,Normal/Others,Gram Ladhauli Block Iglas mai Valmiki Basti sai junior School ki taraf 190 meeter Interloking marg nirman Karya,Physical Inspection,Completed,0.4181753464359411,True,medium,vendor,"R05,R09","Completed work worth ₹1,846,202 has no verification photograph attached, which is a compliance gap. All ₹1,846,202 of expenditure was directed to a single vendor for this large project, raising concentration risk.","Sanction: ₹1,846,202; Disbursed: ₹1,846,202; Cost ratio: 1.00; Sanction delay: 25d; Duration: 75d",0.46098743722542257,0.55,0.23693853465595838,1846202.0,1846202.0,1.0,1846202.0,25,75.0,2024-10-17,2024-11-11,2025-01-25,1.0,1.0,2.0,1.0,True,True,False,0.0,0.0,0.7481749017713122,6.154006666666667,0.32894736842105265
WS/MP673/2026-2027/145234,Maharashtra,OSMANABAD,Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,Normal/Others,Development of public parks Punyashlok Rajmata Ahilya Devi Holkar Chowk,Sanction,To Be Implemented,0.41812940435818796,True,medium,temporal,R03,"Sanction was delayed by 669 days after recommendation, far exceeding the typical processing time.","Sanction: ₹1,000,000; Sanction delay: 669d; Vendor HHI: 1.00",0.4196390314660283,0.5,0.3234847042619453,1000000.0,,,,669,,2024-10-03,2026-08-03,,1.0,,,1.0,False,False,False,,,,3.3333333333333335,
WS/MP673/2026-2027/145737,Maharashtra,OSMANABAD,Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,Normal/Others,Development of public parks Lahuji Salve Chowk,Sanction,To Be Implemented,0.4179987145642981,True,medium,temporal,R03,"Sanction was delayed by 667 days after recommendation, far exceeding the typical processing time.","Sanction: ₹750,000; Sanction delay: 667d; Vendor HHI: 1.00",0.4191162722904689,0.5,0.3234847042619453,750000.0,,,,667,,2024-10-05,2026-08-03,,1.0,,,1.0,False,False,False,,,,2.5,
WS/MP18245/2024-2025/138743,West Bengal,ARAMBAG(SC),BAG MITALI,Normal/Others,CONSTRUCTION OF CYCLE STAND WITHIN NAKUNDA KATYAYANI HIGH SCHOOL AT NAKUNDA GP UNDER GOGHAT-I DEV. BLOCK,Physical Inspection,Completed,0.4178681137597884,True,medium,financial,R07,"1 out of 1.0 payments (100%) fall just below statutory thresholds, suggesting potential contract splitting.","Sanction: ₹500,000; Disbursed: ₹498,320; Cost ratio: 1.00; Sanction delay: 85d; Duration: 202d",0.42859524634838525,0.75,0.030626577636262864,500000.0,498320.0,0.99664,498320.0,85,202.0,2024-10-29,2025-01-22,2025-08-12,1.0,1.0,1.0,1.0,True,False,False,1.0,1.0,1.0,1.6666666666666667,0.8859649122807017
WS/MP345/2024-2025/138117,Kerala,KOLLAM,Shri NK Premachandran,Normal/Others,"Concreting of road from Ambolil Junction to Polinjambalam Junction in Mukundapuram, ward in Chavara Grama Panchayat",Work partially Completed,Ongoing,0.4178057490652789,True,medium,vendor,R09,"All ₹1,138,577 of expenditure was directed to a single vendor for this large project, raising concentration risk.","Sanction: ₹1,350,000; Disbursed: ₹1,138,577; Cost ratio: 0.84; Sanction delay: 195d; Vendor HHI: 1.00",0.5522125498877596,0.5,0.2278646045523972,1350000.0,1138577.0,0.8433903703703703,,195,,2024-09-01,2025-03-15,,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,4.5,
WS/MP18176/2024-2025/139946,Tamil Nadu,DINDIGUL,SACHITHANANTHAM R,Normal/Others,CONSTRUCTION OF Kullalagundu @ Kalladipatty ANGANWADI BUILDING,Physical Inspection,Completed,0.4177154786952315,True,medium,vendor,"R05,R09","Completed work worth ₹1,652,193 has no verification photograph attached, which is a compliance gap. All ₹1,652,193 of expenditure was directed to a single vendor for this large project, raising concentration risk.","Sanction: ₹1,652,193; Disbursed: ₹1,652,193; Cost ratio: 1.00; Sanction delay: 7d; Duration: 219d",0.39088481836963573,0.55,0.28569792600806454,1652193.0,1652193.0,1.0,1652193.0,7,219.0,2024-09-09,2024-09-16,2025-04-23,1.0,1.0,2.0,1.0,True,True,False,0.0,0.0,0.5257206633849677,5.50731,0.9605263157894737
WS/MP826/2024-2025/135715,West Bengal,DARJEELING,Raju Bista,Repair and Renovation,Repair and renovation of Ghoom Girls Primary School  Ref: Ghoom Girls Primary School,Physical Inspection,Completed,0.4176842160476898,True,medium,financial,R07,"1 out of 1.0 payments (100%) fall just below statutory thresholds, suggesting potential contract splitting.","Sanction: ₹490,768; Disbursed: ₹490,768; Cost ratio: 1.00; Sanction delay: 179d; Duration: 532d",0.15994765414925688,0.75,0.22199229288678735,490768.0,490768.0,1.0,490768.0,179,532.0,2024-08-16,2025-02-11,2026-07-28,1.0,1.0,1.0,1.0,True,False,False,1.0,1.0,1.0,0.9848351979130086,2.633663366336634
